activity_id,molecule_chembl_id,canonical_smiles,assay_chembl_id,assay_description,assay_type,assay_organism,assay_cell_type,assay_tissue,cell_chembl_id,standard_type,standard_value,standard_units,standard_relation,activity_comment,pchembl_value,bao_endpoint,target_chembl_id,target_pref_name,target_type,target_organism,target_components,target_gene_symbols,document_chembl_id,document_journal,document_year,document_title,document_doi,document_pubmed_id,source_id,source_description,source_release,source_url
16498610,CHEMBL3774784,CCCCCCNC(=O)Oc1cccc(-c2ccc([C@H](C)C(=O)O)cc2F)c1,CHEMBL3777190,Binding affinity to voltage-gated potassium channel (unknown origin) at 10 uM by radioligand binding assay,B,Homo sapiens,,,,Activity,-9.9,%,=,,,BAO_0001103,CHEMBL2362996,Voltage-gated potassium channel,PROTEIN FAMILY,Homo sapiens,O43525 | Potassium voltage-gated channel subfamily KQT member 3; O43526 | Potassium voltage-gated channel subfamily KQT member 2; O95259 | Voltage-gated delayed rectifier potassium channel KCNH1; P16389 | Potassium voltage-gated channel subfamily A member 2; P17658 | Potassium voltage-gated channel subfamily A member 6; P22001 | Potassium voltage-gated channel subfamily A member 3; P22459 | Potassium voltage-gated channel subfamily A member 4; P22460 | Potassium voltage-gated channel subfamily A member 5; P48547 | Voltage-gated potassium channel KCNC1; P51787 | Potassium voltage-gated channel subfamily KQT member 1; P56696 | Potassium voltage-gated channel subfamily KQT member 4; Q03721 | Voltage-gated potassium channel KCNC4; Q09470 | Potassium voltage-gated channel subfamily A member 1; Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2; Q14003 | Voltage-gated potassium channel KCNC3; Q14721 | Potassium voltage-gated channel subfamily B member 1; Q16322 | Potassium voltage-gated channel subfamily A member 10; Q6PIU1 | Potassium voltage-gated channel subfamily V member 1; Q8NCM2 | Voltage-gated delayed rectifier potassium channel KCNH5; Q8TAE7 | Voltage-gated potassium channel regulatory subunit KCNG3; Q8TDN1 | Voltage-gated potassium channel regulatory subunit KCNG4; Q8TDN2 | Potassium voltage-gated channel subfamily V member 2; Q92953 | Potassium voltage-gated channel subfamily B member 2; Q96KK3 | Delayed-rectifier potassium channel regulatory subunit KCNS1; Q96L42 | Voltage-gated delayed rectifier potassium channel KCNH8; Q96PR1 | Voltage-gated potassium channel KCNC2; Q96RP8 | Potassium voltage-gated channel subfamily A member 7; Q9BQ31 | Delayed-rectifier potassium channel regulatory subunit KCNS3; Q9H252 | Voltage-gated inwardly rectifying potassium channel KCNH6; Q9H3M0 | Voltage-gated potassium channel regulatory subunit KCNF1; Q9NR82 | Potassium voltage-gated channel subfamily KQT member 5; Q9NS40 | Voltage-gated inwardly rectifying potassium channel KCNH7; Q9NSA2 | A-type voltage-gated potassium channel KCND1; Q9NZV8 | A-type voltage-gated potassium channel KCND2; Q9UIX4 | Voltage-gated potassium channel regulatory subunit KCNG1; Q9UJ96 | Voltage-gated potassium channel regulatory subunit KCNG2; Q9UK17 | A-type voltage-gated potassium channel KCND3; Q9ULD8 | Voltage-gated inwardly rectifying potassium channel KCNH3; Q9ULS6 | Delayed-rectifier potassium channel regulatory subunit KCNS2; Q9UQ05 | Voltage-gated delayed rectifier potassium channel KCNH4,BEC1; BEC2; DRK1; EAG1; EAG1 GN; EAG2; ELK1; ELK2; ELK3; ERG; ERG-1; ERG-2; ERG-3; ERG1; ERG2; ERG3; H-ERG; HERG; HGK5; HLK3; HPCN1; HPCN2; HPCN3; KCNA1; KCNA10; KCNA2; KCNA3; KCNA4; KCNA4L; KCNA5; KCNA6; KCNA7; KCNA9; KCNA9 GN; KCNB1; KCNB2; KCNC1; KCNC2; KCNC3; KCNC4; KCND1; KCND2; KCND3; KCNF1; KCNF2; KCNG1; KCNG2; KCNG3; KCNG4; KCNH1; KCNH2; KCNH3; KCNH4; KCNH5; KCNH6; KCNH7; KCNH8; KCNQ1; KCNQ2; KCNQ3; KCNQ4; KCNQ5; KCNS1; KCNS2; KCNS3; KCNV1; KCNV2; KIAA1044; KIAA1144; KIAA1282; KSHIIIC; KSHIIID; KVLQT1; NGK1; NGK2; Synonyms=C1orf30; Synonyms=EAG; Synonyms=EAG2; Synonyms=ERG; Synonyms=KCNA8; Synonyms=KCNF2,CHEMBL3774360,Eur J Med Chem,2016,Potent multitarget FAAH-COX inhibitors: Design and structure-activity relationship studies.,10.1016/j.ejmech.2015.12.036,26774927,1,Scientific Literature,,
18122267,CHEMBL4064608,c1nc(N[C@H]2CC[C@H](N3CCOCC3)CC2)c2c(C3CCOCC3)c[nH]c2n1,CHEMBL4026998,Inhibition of human hERG,B,Homo sapiens,,,,IC50,100000.0,nM,>,,,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL4024763,J Med Chem,2017,Discovery and Optimization of Pyrrolopyrimidine Inhibitors of Interleukin-1 Receptor Associated Kinase 4 (IRAK4) for the Treatment of Mutant MYD88L265P Diffuse Large B-Cell Lymphoma.,10.1021/acs.jmedchem.7b01290,29172502,1,Scientific Literature,,
18488676,CHEMBL4202767,CCOc1c(Cl)cc(C(=O)Nc2ccc(C(=O)O)c(C)c2)cc1OC(C)C,CHEMBL4187146,Binding affinity to voltage-gated potassium channel (unknown origin) at 10 uM relative to control,B,Homo sapiens,,,,Activity,25.0,%,<=,,,BAO_0001103,CHEMBL2362996,Voltage-gated potassium channel,PROTEIN FAMILY,Homo sapiens,O43525 | Potassium voltage-gated channel subfamily KQT member 3; O43526 | Potassium voltage-gated channel subfamily KQT member 2; O95259 | Voltage-gated delayed rectifier potassium channel KCNH1; P16389 | Potassium voltage-gated channel subfamily A member 2; P17658 | Potassium voltage-gated channel subfamily A member 6; P22001 | Potassium voltage-gated channel subfamily A member 3; P22459 | Potassium voltage-gated channel subfamily A member 4; P22460 | Potassium voltage-gated channel subfamily A member 5; P48547 | Voltage-gated potassium channel KCNC1; P51787 | Potassium voltage-gated channel subfamily KQT member 1; P56696 | Potassium voltage-gated channel subfamily KQT member 4; Q03721 | Voltage-gated potassium channel KCNC4; Q09470 | Potassium voltage-gated channel subfamily A member 1; Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2; Q14003 | Voltage-gated potassium channel KCNC3; Q14721 | Potassium voltage-gated channel subfamily B member 1; Q16322 | Potassium voltage-gated channel subfamily A member 10; Q6PIU1 | Potassium voltage-gated channel subfamily V member 1; Q8NCM2 | Voltage-gated delayed rectifier potassium channel KCNH5; Q8TAE7 | Voltage-gated potassium channel regulatory subunit KCNG3; Q8TDN1 | Voltage-gated potassium channel regulatory subunit KCNG4; Q8TDN2 | Potassium voltage-gated channel subfamily V member 2; Q92953 | Potassium voltage-gated channel subfamily B member 2; Q96KK3 | Delayed-rectifier potassium channel regulatory subunit KCNS1; Q96L42 | Voltage-gated delayed rectifier potassium channel KCNH8; Q96PR1 | Voltage-gated potassium channel KCNC2; Q96RP8 | Potassium voltage-gated channel subfamily A member 7; Q9BQ31 | Delayed-rectifier potassium channel regulatory subunit KCNS3; Q9H252 | Voltage-gated inwardly rectifying potassium channel KCNH6; Q9H3M0 | Voltage-gated potassium channel regulatory subunit KCNF1; Q9NR82 | Potassium voltage-gated channel subfamily KQT member 5; Q9NS40 | Voltage-gated inwardly rectifying potassium channel KCNH7; Q9NSA2 | A-type voltage-gated potassium channel KCND1; Q9NZV8 | A-type voltage-gated potassium channel KCND2; Q9UIX4 | Voltage-gated potassium channel regulatory subunit KCNG1; Q9UJ96 | Voltage-gated potassium channel regulatory subunit KCNG2; Q9UK17 | A-type voltage-gated potassium channel KCND3; Q9ULD8 | Voltage-gated inwardly rectifying potassium channel KCNH3; Q9ULS6 | Delayed-rectifier potassium channel regulatory subunit KCNS2; Q9UQ05 | Voltage-gated delayed rectifier potassium channel KCNH4,BEC1; BEC2; DRK1; EAG1; EAG1 GN; EAG2; ELK1; ELK2; ELK3; ERG; ERG-1; ERG-2; ERG-3; ERG1; ERG2; ERG3; H-ERG; HERG; HGK5; HLK3; HPCN1; HPCN2; HPCN3; KCNA1; KCNA10; KCNA2; KCNA3; KCNA4; KCNA4L; KCNA5; KCNA6; KCNA7; KCNA9; KCNA9 GN; KCNB1; KCNB2; KCNC1; KCNC2; KCNC3; KCNC4; KCND1; KCND2; KCND3; KCNF1; KCNF2; KCNG1; KCNG2; KCNG3; KCNG4; KCNH1; KCNH2; KCNH3; KCNH4; KCNH5; KCNH6; KCNH7; KCNH8; KCNQ1; KCNQ2; KCNQ3; KCNQ4; KCNQ5; KCNS1; KCNS2; KCNS3; KCNV1; KCNV2; KIAA1044; KIAA1144; KIAA1282; KSHIIIC; KSHIIID; KVLQT1; NGK1; NGK2; Synonyms=C1orf30; Synonyms=EAG; Synonyms=EAG2; Synonyms=ERG; Synonyms=KCNA8; Synonyms=KCNF2,CHEMBL4184197,Bioorg Med Chem,2018,"Design and synthesis of a potent, highly selective, orally bioavailable, retinoic acid receptor alpha agonist.",10.1016/j.bmc.2017.12.015,29288071,1,Scientific Literature,,
18838719,CHEMBL76,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,CHEMBL4303779,hERG binding assays: Displacement of [3H]-Dofetilide (5 nM final) from hERG membranes obtained from HEK293 cells,T,Homo sapiens,HEK293,,CHEMBL3307715,Ki,3162.28,nM,=,,5.50,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL4303773,Nature,2020,A SARS-CoV-2 protein interaction map reveals targets for drug repurposing,10.1038/s41586-020-2286-9,32353859,52,SARS-CoV-2 Screening Data,,
18838745,CHEMBL1626,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,CHEMBL4303779,hERG binding assays: Displacement of [3H]-Dofetilide (5 nM final) from hERG membranes obtained from HEK293 cells,T,Homo sapiens,HEK293,,CHEMBL3307715,Ki,158.49,nM,=,,6.80,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL4303773,Nature,2020,A SARS-CoV-2 protein interaction map reveals targets for drug repurposing,10.1038/s41586-020-2286-9,32353859,52,SARS-CoV-2 Screening Data,,
18838822,CHEMBL1535,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,CHEMBL4303779,hERG binding assays: Displacement of [3H]-Dofetilide (5 nM final) from hERG membranes obtained from HEK293 cells,T,Homo sapiens,HEK293,,CHEMBL3307715,Ki,2511.89,nM,=,,5.60,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL4303773,Nature,2020,A SARS-CoV-2 protein interaction map reveals targets for drug repurposing,10.1038/s41586-020-2286-9,32353859,52,SARS-CoV-2 Screening Data,,
18838930,CHEMBL53325,COc1cccc2c1CCCC2CCCN1CCN(C2CCCCC2)CC1,CHEMBL4303779,hERG binding assays: Displacement of [3H]-Dofetilide (5 nM final) from hERG membranes obtained from HEK293 cells,T,Homo sapiens,HEK293,,CHEMBL3307715,Ki,1000.0,nM,=,,6.00,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL4303773,Nature,2020,A SARS-CoV-2 protein interaction map reveals targets for drug repurposing,10.1038/s41586-020-2286-9,32353859,52,SARS-CoV-2 Screening Data,,
18838940,CHEMBL4088272,CCCN1CCC=C(c2cc(-c3ccc(C)cc3)no2)C1,CHEMBL4303779,hERG binding assays: Displacement of [3H]-Dofetilide (5 nM final) from hERG membranes obtained from HEK293 cells,T,Homo sapiens,HEK293,,CHEMBL3307715,Ki,10000.0,nM,=,,5.00,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL4303773,Nature,2020,A SARS-CoV-2 protein interaction map reveals targets for drug repurposing,10.1038/s41586-020-2286-9,32353859,52,SARS-CoV-2 Screening Data,,
23222331,CHEMBL4848094,CC[C@@H](NC(=O)c1ccc(OC)nc1)[C@H]1CC[C@@H](c2ccnc(OC)c2C(F)F)CC1,CHEMBL4824897,Inhibition of hERG (unknown origin),B,Homo sapiens,,,,IC50,17400.0,nM,=,,4.76,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL4823289,ACS Med Chem Lett,2021,"Conformational-Analysis-Guided Discovery of 2,3-Disubstituted Pyridine IDO1 Inhibitors.",10.1021/acsmedchemlett.1c00236,34267885,1,Scientific Literature,,
23272330,CHEMBL4853960,CCn1c(-c2cnc(C)nc2)nc2c(N[C@H]3CCN(C(=O)C4CC4)C3)ncnc21,CHEMBL4835480,Inhibition of hERG (unknown origin),B,Homo sapiens,,,,IC50,50000.0,nM,>,,,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL4834420,J Med Chem,2021,Projected Dose Optimization of Amino- and Hydroxypyrrolidine Purine PI3Kδ Immunomodulators.,10.1021/acs.jmedchem.1c00237,33797901,1,Scientific Literature,,
23318366,CHEMBL4586794,Cn1cncc1[C@](O)(COc1ccc(C#N)cc1-c1ccc(OC(F)(F)F)cc1)c1ccc(C#N)cc1,CHEMBL4880229,K+ channel (Volt-dependent) Ligand binding assay,B,,,,,Inhibition,10.0,%,<,Not Active,,BAO_0000201,CHEMBL2362996,Voltage-gated potassium channel,PROTEIN FAMILY,Homo sapiens,O43525 | Potassium voltage-gated channel subfamily KQT member 3; O43526 | Potassium voltage-gated channel subfamily KQT member 2; O95259 | Voltage-gated delayed rectifier potassium channel KCNH1; P16389 | Potassium voltage-gated channel subfamily A member 2; P17658 | Potassium voltage-gated channel subfamily A member 6; P22001 | Potassium voltage-gated channel subfamily A member 3; P22459 | Potassium voltage-gated channel subfamily A member 4; P22460 | Potassium voltage-gated channel subfamily A member 5; P48547 | Voltage-gated potassium channel KCNC1; P51787 | Potassium voltage-gated channel subfamily KQT member 1; P56696 | Potassium voltage-gated channel subfamily KQT member 4; Q03721 | Voltage-gated potassium channel KCNC4; Q09470 | Potassium voltage-gated channel subfamily A member 1; Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2; Q14003 | Voltage-gated potassium channel KCNC3; Q14721 | Potassium voltage-gated channel subfamily B member 1; Q16322 | Potassium voltage-gated channel subfamily A member 10; Q6PIU1 | Potassium voltage-gated channel subfamily V member 1; Q8NCM2 | Voltage-gated delayed rectifier potassium channel KCNH5; Q8TAE7 | Voltage-gated potassium channel regulatory subunit KCNG3; Q8TDN1 | Voltage-gated potassium channel regulatory subunit KCNG4; Q8TDN2 | Potassium voltage-gated channel subfamily V member 2; Q92953 | Potassium voltage-gated channel subfamily B member 2; Q96KK3 | Delayed-rectifier potassium channel regulatory subunit KCNS1; Q96L42 | Voltage-gated delayed rectifier potassium channel KCNH8; Q96PR1 | Voltage-gated potassium channel KCNC2; Q96RP8 | Potassium voltage-gated channel subfamily A member 7; Q9BQ31 | Delayed-rectifier potassium channel regulatory subunit KCNS3; Q9H252 | Voltage-gated inwardly rectifying potassium channel KCNH6; Q9H3M0 | Voltage-gated potassium channel regulatory subunit KCNF1; Q9NR82 | Potassium voltage-gated channel subfamily KQT member 5; Q9NS40 | Voltage-gated inwardly rectifying potassium channel KCNH7; Q9NSA2 | A-type voltage-gated potassium channel KCND1; Q9NZV8 | A-type voltage-gated potassium channel KCND2; Q9UIX4 | Voltage-gated potassium channel regulatory subunit KCNG1; Q9UJ96 | Voltage-gated potassium channel regulatory subunit KCNG2; Q9UK17 | A-type voltage-gated potassium channel KCND3; Q9ULD8 | Voltage-gated inwardly rectifying potassium channel KCNH3; Q9ULS6 | Delayed-rectifier potassium channel regulatory subunit KCNS2; Q9UQ05 | Voltage-gated delayed rectifier potassium channel KCNH4,BEC1; BEC2; DRK1; EAG1; EAG1 GN; EAG2; ELK1; ELK2; ELK3; ERG; ERG-1; ERG-2; ERG-3; ERG1; ERG2; ERG3; H-ERG; HERG; HGK5; HLK3; HPCN1; HPCN2; HPCN3; KCNA1; KCNA10; KCNA2; KCNA3; KCNA4; KCNA4L; KCNA5; KCNA6; KCNA7; KCNA9; KCNA9 GN; KCNB1; KCNB2; KCNC1; KCNC2; KCNC3; KCNC4; KCND1; KCND2; KCND3; KCNF1; KCNF2; KCNG1; KCNG2; KCNG3; KCNG4; KCNH1; KCNH2; KCNH3; KCNH4; KCNH5; KCNH6; KCNH7; KCNH8; KCNQ1; KCNQ2; KCNQ3; KCNQ4; KCNQ5; KCNS1; KCNS2; KCNS3; KCNV1; KCNV2; KIAA1044; KIAA1144; KIAA1282; KSHIIIC; KSHIIID; KVLQT1; NGK1; NGK2; Synonyms=C1orf30; Synonyms=EAG; Synonyms=EAG2; Synonyms=ERG; Synonyms=KCNA8; Synonyms=KCNF2,CHEMBL4507257,,2021,Data for DCP probe ABT-100,10.6019/CHEMBL4507257,,54,SGC Frankfurt - Donated Chemical Probes,,https://www.sgc-ffm.uni-frankfurt.de/#!donateview
23319497,CHEMBL111612,CCCCN(CCCC)C(=O)CN1C[C@H](c2cc(OC)c3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1CC(C)(C)CCC,CHEMBL4880305,K+ channel (volt-dependent) CEREP ligand profiling,B,,,,,Inhibition,10.0,%,<,Not Active,,BAO_0000201,CHEMBL2362996,Voltage-gated potassium channel,PROTEIN FAMILY,Homo sapiens,O43525 | Potassium voltage-gated channel subfamily KQT member 3; O43526 | Potassium voltage-gated channel subfamily KQT member 2; O95259 | Voltage-gated delayed rectifier potassium channel KCNH1; P16389 | Potassium voltage-gated channel subfamily A member 2; P17658 | Potassium voltage-gated channel subfamily A member 6; P22001 | Potassium voltage-gated channel subfamily A member 3; P22459 | Potassium voltage-gated channel subfamily A member 4; P22460 | Potassium voltage-gated channel subfamily A member 5; P48547 | Voltage-gated potassium channel KCNC1; P51787 | Potassium voltage-gated channel subfamily KQT member 1; P56696 | Potassium voltage-gated channel subfamily KQT member 4; Q03721 | Voltage-gated potassium channel KCNC4; Q09470 | Potassium voltage-gated channel subfamily A member 1; Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2; Q14003 | Voltage-gated potassium channel KCNC3; Q14721 | Potassium voltage-gated channel subfamily B member 1; Q16322 | Potassium voltage-gated channel subfamily A member 10; Q6PIU1 | Potassium voltage-gated channel subfamily V member 1; Q8NCM2 | Voltage-gated delayed rectifier potassium channel KCNH5; Q8TAE7 | Voltage-gated potassium channel regulatory subunit KCNG3; Q8TDN1 | Voltage-gated potassium channel regulatory subunit KCNG4; Q8TDN2 | Potassium voltage-gated channel subfamily V member 2; Q92953 | Potassium voltage-gated channel subfamily B member 2; Q96KK3 | Delayed-rectifier potassium channel regulatory subunit KCNS1; Q96L42 | Voltage-gated delayed rectifier potassium channel KCNH8; Q96PR1 | Voltage-gated potassium channel KCNC2; Q96RP8 | Potassium voltage-gated channel subfamily A member 7; Q9BQ31 | Delayed-rectifier potassium channel regulatory subunit KCNS3; Q9H252 | Voltage-gated inwardly rectifying potassium channel KCNH6; Q9H3M0 | Voltage-gated potassium channel regulatory subunit KCNF1; Q9NR82 | Potassium voltage-gated channel subfamily KQT member 5; Q9NS40 | Voltage-gated inwardly rectifying potassium channel KCNH7; Q9NSA2 | A-type voltage-gated potassium channel KCND1; Q9NZV8 | A-type voltage-gated potassium channel KCND2; Q9UIX4 | Voltage-gated potassium channel regulatory subunit KCNG1; Q9UJ96 | Voltage-gated potassium channel regulatory subunit KCNG2; Q9UK17 | A-type voltage-gated potassium channel KCND3; Q9ULD8 | Voltage-gated inwardly rectifying potassium channel KCNH3; Q9ULS6 | Delayed-rectifier potassium channel regulatory subunit KCNS2; Q9UQ05 | Voltage-gated delayed rectifier potassium channel KCNH4,BEC1; BEC2; DRK1; EAG1; EAG1 GN; EAG2; ELK1; ELK2; ELK3; ERG; ERG-1; ERG-2; ERG-3; ERG1; ERG2; ERG3; H-ERG; HERG; HGK5; HLK3; HPCN1; HPCN2; HPCN3; KCNA1; KCNA10; KCNA2; KCNA3; KCNA4; KCNA4L; KCNA5; KCNA6; KCNA7; KCNA9; KCNA9 GN; KCNB1; KCNB2; KCNC1; KCNC2; KCNC3; KCNC4; KCND1; KCND2; KCND3; KCNF1; KCNF2; KCNG1; KCNG2; KCNG3; KCNG4; KCNH1; KCNH2; KCNH3; KCNH4; KCNH5; KCNH6; KCNH7; KCNH8; KCNQ1; KCNQ2; KCNQ3; KCNQ4; KCNQ5; KCNS1; KCNS2; KCNS3; KCNV1; KCNV2; KIAA1044; KIAA1144; KIAA1282; KSHIIIC; KSHIIID; KVLQT1; NGK1; NGK2; Synonyms=C1orf30; Synonyms=EAG; Synonyms=EAG2; Synonyms=ERG; Synonyms=KCNA8; Synonyms=KCNF2,CHEMBL4507258,,2021,Data for DCP probe ABT-546,10.6019/CHEMBL4507258,,54,SGC Frankfurt - Donated Chemical Probes,,https://www.sgc-ffm.uni-frankfurt.de/#!donateview
23320634,CHEMBL440687,c1ccc(N2CCN(Cc3nc4ccccc4[nH]3)CC2)nc1,CHEMBL4880390,K+V channel CEREP ligand profiling,B,,,,,Inhibition,10.0,%,<,Not Active,,BAO_0000201,CHEMBL2362996,Voltage-gated potassium channel,PROTEIN FAMILY,Homo sapiens,O43525 | Potassium voltage-gated channel subfamily KQT member 3; O43526 | Potassium voltage-gated channel subfamily KQT member 2; O95259 | Voltage-gated delayed rectifier potassium channel KCNH1; P16389 | Potassium voltage-gated channel subfamily A member 2; P17658 | Potassium voltage-gated channel subfamily A member 6; P22001 | Potassium voltage-gated channel subfamily A member 3; P22459 | Potassium voltage-gated channel subfamily A member 4; P22460 | Potassium voltage-gated channel subfamily A member 5; P48547 | Voltage-gated potassium channel KCNC1; P51787 | Potassium voltage-gated channel subfamily KQT member 1; P56696 | Potassium voltage-gated channel subfamily KQT member 4; Q03721 | Voltage-gated potassium channel KCNC4; Q09470 | Potassium voltage-gated channel subfamily A member 1; Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2; Q14003 | Voltage-gated potassium channel KCNC3; Q14721 | Potassium voltage-gated channel subfamily B member 1; Q16322 | Potassium voltage-gated channel subfamily A member 10; Q6PIU1 | Potassium voltage-gated channel subfamily V member 1; Q8NCM2 | Voltage-gated delayed rectifier potassium channel KCNH5; Q8TAE7 | Voltage-gated potassium channel regulatory subunit KCNG3; Q8TDN1 | Voltage-gated potassium channel regulatory subunit KCNG4; Q8TDN2 | Potassium voltage-gated channel subfamily V member 2; Q92953 | Potassium voltage-gated channel subfamily B member 2; Q96KK3 | Delayed-rectifier potassium channel regulatory subunit KCNS1; Q96L42 | Voltage-gated delayed rectifier potassium channel KCNH8; Q96PR1 | Voltage-gated potassium channel KCNC2; Q96RP8 | Potassium voltage-gated channel subfamily A member 7; Q9BQ31 | Delayed-rectifier potassium channel regulatory subunit KCNS3; Q9H252 | Voltage-gated inwardly rectifying potassium channel KCNH6; Q9H3M0 | Voltage-gated potassium channel regulatory subunit KCNF1; Q9NR82 | Potassium voltage-gated channel subfamily KQT member 5; Q9NS40 | Voltage-gated inwardly rectifying potassium channel KCNH7; Q9NSA2 | A-type voltage-gated potassium channel KCND1; Q9NZV8 | A-type voltage-gated potassium channel KCND2; Q9UIX4 | Voltage-gated potassium channel regulatory subunit KCNG1; Q9UJ96 | Voltage-gated potassium channel regulatory subunit KCNG2; Q9UK17 | A-type voltage-gated potassium channel KCND3; Q9ULD8 | Voltage-gated inwardly rectifying potassium channel KCNH3; Q9ULS6 | Delayed-rectifier potassium channel regulatory subunit KCNS2; Q9UQ05 | Voltage-gated delayed rectifier potassium channel KCNH4,BEC1; BEC2; DRK1; EAG1; EAG1 GN; EAG2; ELK1; ELK2; ELK3; ERG; ERG-1; ERG-2; ERG-3; ERG1; ERG2; ERG3; H-ERG; HERG; HGK5; HLK3; HPCN1; HPCN2; HPCN3; KCNA1; KCNA10; KCNA2; KCNA3; KCNA4; KCNA4L; KCNA5; KCNA6; KCNA7; KCNA9; KCNA9 GN; KCNB1; KCNB2; KCNC1; KCNC2; KCNC3; KCNC4; KCND1; KCND2; KCND3; KCNF1; KCNF2; KCNG1; KCNG2; KCNG3; KCNG4; KCNH1; KCNH2; KCNH3; KCNH4; KCNH5; KCNH6; KCNH7; KCNH8; KCNQ1; KCNQ2; KCNQ3; KCNQ4; KCNQ5; KCNS1; KCNS2; KCNS3; KCNV1; KCNV2; KIAA1044; KIAA1144; KIAA1282; KSHIIIC; KSHIIID; KVLQT1; NGK1; NGK2; Synonyms=C1orf30; Synonyms=EAG; Synonyms=EAG2; Synonyms=ERG; Synonyms=KCNA8; Synonyms=KCNF2,CHEMBL4507260,,2021,Data for DCP probe ABT-724,10.6019/CHEMBL4507260,,54,SGC Frankfurt - Donated Chemical Probes,,https://www.sgc-ffm.uni-frankfurt.de/#!donateview
23384750,CHEMBL4802039,CC(=O)Nc1ncc(CN2CCC[C@H](Cc3cc(C)nc(C)c3)C2)s1,CHEMBL4888259,hERG Cerep panel,B,Homo sapiens,,,,effect,10.0,%,=,,,BAO_0000179,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL4800731,,2021,Data for DCP probe JNJ-65355394,10.6019/CHEMBL4800731,,54,SGC Frankfurt - Donated Chemical Probes,,https://www.sgc-ffm.uni-frankfurt.de/#!donateview
