molecule_chembl_id,assay_chembl_id,activity_id,canonical_smiles,assay_description,assay_type,assay_organism,assay_cell_type,assay_tissue,cell_chembl_id,standard_type,standard_value,standard_units,standard_relation,activity_comment,pchembl_value,bao_endpoint,target_chembl_id,target_pref_name,target_type,target_organism,target_components,target_gene_symbols,document_chembl_id,document_journal,document_year,document_title,document_doi,document_pubmed_id,source_id,source_description,source_release,source_url,standard_value_num,pchembl_value_num,standard_units_norm,relation_preserved,endpoint_class,standard_value_nM,standard_value_M,p_activity_bound,p_activity_relation,censoring_type,p_ic50_ki,p_ic50_ki_relation,is_percent_inhibition,test_concentration_M,test_concentration_unit,test_concentration_raw_value,test_concentration_method,test_concentration_source,percent_inhibition_value,pseudo_ic50_M_n1,pseudo_pic50_n1,hill_assumed,p_ic50_bound_value,p_ic50_bound_relation,pseudo_ic50_method,p_ic50_bound_method,p_ic50_modeling,p_ic50_modeling_relation,p_ic50_modeling_method,smiles_missing,smiles_is_valid,smiles_validation_method,priority_has_modeled_pic50,priority_score,standard_value_num_median,standard_value_nM_median,standard_value_M_median,p_activity_bound_median,p_ic50_ki_median,pchembl_value_num_median,test_concentration_M_median,test_concentration_raw_value_median,percent_inhibition_value_median,pseudo_ic50_M_n1_median,pseudo_pic50_n1_median,p_ic50_bound_value_median,p_ic50_modeling_median,hill_assumed_median,n_selected_measurements,n_total_measurements_in_group
CHEMBL101788,CHEMBL841905,741545,N#Cc1ccc(Cn2cncc2CN(CCN2CCNCC2)[C@H]2CCN(Cc3cccc(Cl)c3)C2=O)cc1,Inhibition of [35S]MK-499 binding to human ERG potassium channel stably expressed in HEK293 cells,B,Homo sapiens,HEK293,,CHEMBL3307715,IP,1100.0,nM,=,,,BAO_0000179,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1134579,J Med Chem,2001,"Design and biological activity of (S)-4-(5-([1-(3-chlorobenzyl)-2-oxopyrrolidin-3-ylamino]methyl)imidazol-1-ylmethyl)benzonitrile, a 3-aminopyrrolidinone farnesyltransferase inhibitor with excellent cell potency.",10.1021/jm010156p,11520202.0,1,Scientific Literature,,,1100.0,,nm,=,other_concentration,1100.0,1.1e-06,5.958607314841775,=,uncensored_or_approx,,,False,,,,,,,,,,,,,,,,,False,True,regex_fallback_no_rdkit,0,7,1100.0,1100.0,1.1e-06,5.958607314841775,,,,,,,,,,,1,1
CHEMBL1023,CHEMBL5291828,25117153,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,"Compound was evaluated for inhibition of human KCNH2 in an in vitro assay with cellular components measured by membrane filtration, radioactivity method",F,,,,,AC50,17999.9,nM,=,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",4.75,BAO_0000186,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL5291721,Nat Commun,2023,A preclinical secondary pharmacology resource illuminates target-adverse drug reaction associations of marketed drugs.,10.1038/s41467-023-40064-9,37468498.0,1,Scientific Literature,,,17999.9,4.75,nm,=,other_concentration,17999.9,1.7999900000000004e-05,4.744729907650518,=,uncensored_or_approx,,,False,,,,,,,,,,,,,,,,,False,True,regex_fallback_no_rdkit,0,3,17999.9,17999.9,1.7999900000000004e-05,4.744729907650518,,4.75,,,,,,,,,1,1
CHEMBL1072,CHEMBL5291828,25117269,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,"Compound was evaluated for inhibition of human KCNH2 in an in vitro assay with cellular components measured by membrane filtration, radioactivity method",F,,,,,AC50,30000.0,nM,>,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",,BAO_0000186,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL5291721,Nat Commun,2023,A preclinical secondary pharmacology resource illuminates target-adverse drug reaction associations of marketed drugs.,10.1038/s41467-023-40064-9,37468498.0,1,Scientific Literature,,,30000.0,,nm,>,other_concentration,30000.0,3e-05,4.522878745280337,<,right_censored_lower_bound,,,False,,,,,,,,,,,,,,,,,False,True,regex_fallback_no_rdkit,0,1,30000.0,30000.0,3e-05,4.522878745280337,,,,,,,,,,,1,1
CHEMBL1088,CHEMBL766814,1056883,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,Inhibition of human Potassium channel HERG expressed in mammalian cells,B,Homo sapiens,,,,IC50,323.59,nM,=,,6.49,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1136167,Bioorg Med Chem Lett,2003,Prediction of hERG potassium channel affinity by traditional and hologram qSAR methods.,10.1016/s0960-894x(03)00492-x,12873512.0,1,Scientific Literature,,,323.59,6.49,nm,=,ic50_ki,323.59,3.2359e-07,6.490004907986601,=,uncensored_or_approx,6.490004907986601,=,False,,,,,,,,,,,,,,6.490004907986601,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,323.59,323.59,3.2359e-07,6.490004907986601,6.490004907986601,6.49,,,,,,,6.490004907986601,,1,1
CHEMBL1088,CHEMBL829152,1523681,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,Inhibitory concentration against potassium channel HERG,B,,,,,IC50,549.54,nM,=,,6.26,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139598,Bioorg Med Chem Lett,2005,A discriminant model constructed by the support vector machine method for HERG potassium channel inhibitors.,10.1016/j.bmcl.2005.03.080,15911273.0,1,Scientific Literature,,,549.54,6.26,nm,=,ic50_ki,549.54,5.4954e-07,6.260000690598032,=,uncensored_or_approx,6.260000690598032,=,False,,,,,,,,,,,,,,6.260000690598032,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,12,549.54,549.54,5.4954e-07,6.260000690598032,6.260000690598032,6.26,,,,,,,6.260000690598032,,1,1
CHEMBL1089221,CHEMBL5291828,25117260,O=C(O)COc1nn(Cc2ccccc2)c2ccccc12,"Compound was evaluated for inhibition of human KCNH2 in an in vitro assay with cellular components measured by membrane filtration, radioactivity method",F,,,,,AC50,30000.0,nM,>,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",,BAO_0000186,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL5291721,Nat Commun,2023,A preclinical secondary pharmacology resource illuminates target-adverse drug reaction associations of marketed drugs.,10.1038/s41467-023-40064-9,37468498.0,1,Scientific Literature,,,30000.0,,nm,>,other_concentration,30000.0,3e-05,4.522878745280337,<,right_censored_lower_bound,,,False,,,,,,,,,,,,,,,,,False,True,regex_fallback_no_rdkit,0,1,30000.0,30000.0,3e-05,4.522878745280337,,,,,,,,,,,1,1
CHEMBL1091250,CHEMBL5291828,25117237,O=C1/C(=C2\Nc3ccc(S(=O)(=O)O)cc3C2=O)Nc2ccc(S(=O)(=O)O)cc21,"Compound was evaluated for inhibition of human KCNH2 in an in vitro assay with cellular components measured by membrane filtration, radioactivity method",F,,,,,AC50,30000.0,nM,>,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",,BAO_0000186,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL5291721,Nat Commun,2023,A preclinical secondary pharmacology resource illuminates target-adverse drug reaction associations of marketed drugs.,10.1038/s41467-023-40064-9,37468498.0,1,Scientific Literature,,,30000.0,,nm,>,other_concentration,30000.0,3e-05,4.522878745280337,<,right_censored_lower_bound,,,False,,,,,,,,,,,,,,,,,False,True,regex_fallback_no_rdkit,0,1,30000.0,30000.0,3e-05,4.522878745280337,,,,,,,,,,,1,1
CHEMBL1094636,CHEMBL5362172,25616291,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,Inhibition of hERG,T,Homo sapiens,,,,IC50,10000.0,nM,=,,5.0,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL5360556,Eur J Med Chem,2023,"An overview of compound properties, multiparameter optimization, and computational drug design methods for PARP-1 inhibitor drugs.",10.1016/j.ejmech.2023.115300,36989813.0,1,Scientific Literature,,,10000.0,5.0,nm,=,ic50_ki,10000.0,1e-05,5.0,=,uncensored_or_approx,5.0,=,False,,,,,,,,,,,,,,5.0,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,10000.0,10000.0,1e-05,5.0,5.0,5.0,,,,,,,5.0,,1,1
CHEMBL1097,CHEMBL827807,1449646,CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1,Inhibitory concentration against IKr potassium channel,B,,,,,IC50,100000.0,nM,=,,4.0,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1137856,Bioorg Med Chem Lett,2004,The pharmacophore hypotheses of I(Kr) potassium channel blockers: novel class III antiarrhythmic agents.,10.1016/j.bmcl.2004.06.070,15324906.0,1,Scientific Literature,,,100000.0,4.0,nm,=,ic50_ki,100000.0,0.0001,4.0,=,uncensored_or_approx,4.0,=,False,,,,,,,,,,,,,,4.0,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,12,100000.0,100000.0,0.0001,4.0,4.0,4.0,,,,,,,4.0,,1,1
CHEMBL1098319,CHEMBL5291828,25117238,O=S(=O)(O)CCS,"Compound was evaluated for inhibition of human KCNH2 in an in vitro assay with cellular components measured by membrane filtration, radioactivity method",F,,,,,AC50,30000.0,nM,>,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",,BAO_0000186,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL5291721,Nat Commun,2023,A preclinical secondary pharmacology resource illuminates target-adverse drug reaction associations of marketed drugs.,10.1038/s41467-023-40064-9,37468498.0,1,Scientific Literature,,,30000.0,,nm,>,other_concentration,30000.0,3e-05,4.522878745280337,<,right_censored_lower_bound,,,False,,,,,,,,,,,,,,,,,False,True,regex_fallback_no_rdkit,0,1,30000.0,30000.0,3e-05,4.522878745280337,,,,,,,,,,,1,1
CHEMBL11,CHEMBL3430640,15257961,CN(C)CCCN1c2ccccc2CCc2ccccc21,Inhibition of hERG K channel,F,,,,,IC50,3400.0,nM,=,,5.47,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL3430321,Cardiovasc Res,2011,Simulation of multiple ion channel block provides improved early prediction of compounds' clinical torsadogenic risk.,10.1093/cvr/cvr044,21300721.0,1,Scientific Literature,,,3400.0,5.47,nm,=,ic50_ki,3400.0,3.4e-06,5.468521082957745,=,uncensored_or_approx,5.468521082957745,=,False,,,,,,,,,,,,,,5.468521082957745,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,12,3400.0,3400.0,3.4e-06,5.468521082957745,5.468521082957745,5.47,,,,,,,5.468521082957745,,1,1
CHEMBL11,CHEMBL5291828,25117092,CN(C)CCCN1c2ccccc2CCc2ccccc21,"Compound was evaluated for inhibition of human KCNH2 in an in vitro assay with cellular components measured by membrane filtration, radioactivity method",F,,,,,AC50,4060.0,nM,=,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",5.39,BAO_0000186,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL5291721,Nat Commun,2023,A preclinical secondary pharmacology resource illuminates target-adverse drug reaction associations of marketed drugs.,10.1038/s41467-023-40064-9,37468498.0,1,Scientific Literature,,,4060.0,5.39,nm,=,other_concentration,4060.0,4.06e-06,5.391473966422806,=,uncensored_or_approx,,,False,,,,,,,,,,,,,,,,,False,True,regex_fallback_no_rdkit,0,3,4060.0,4060.0,4.06e-06,5.391473966422806,,5.39,,,,,,,,,1,1
CHEMBL11,CHEMBL662305,345128,CN(C)CCCN1c2ccccc2CCc2ccccc21,K+ channel blocking activity in Chinese hamster ovary cells expressing HERG Kv11.1,F,,ovary,,,IC50,3400.0,nM,=,,5.47,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1135758,J Med Chem,2002,Toward a pharmacophore for drugs inducing the long QT syndrome: insights from a CoMFA study of HERG K(+) channel blockers.,10.1021/jm0208875,12190308.0,1,Scientific Literature,,,3400.0,5.47,nm,=,ic50_ki,3400.0,3.4e-06,5.468521082957745,=,uncensored_or_approx,5.468521082957745,=,False,,,,,,,,,,,,,,5.468521082957745,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,12,3400.0,3400.0,3.4e-06,5.468521082957745,5.468521082957745,5.47,,,,,,,5.468521082957745,,1,1
CHEMBL11,CHEMBL766814,1063200,CN(C)CCCN1c2ccccc2CCc2ccccc21,Inhibition of human Potassium channel HERG expressed in mammalian cells,B,Homo sapiens,,,,IC50,3388.44,nM,=,,5.47,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1136167,Bioorg Med Chem Lett,2003,Prediction of hERG potassium channel affinity by traditional and hologram qSAR methods.,10.1016/s0960-894x(03)00492-x,12873512.0,1,Scientific Literature,,,3388.44,5.47,nm,=,ic50_ki,3388.44,3.3884400000000003e-06,5.470000200122707,=,uncensored_or_approx,5.470000200122707,=,False,,,,,,,,,,,,,,5.470000200122707,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,3388.44,3388.44,3.3884400000000003e-06,5.470000200122707,5.470000200122707,5.47,,,,,,,5.470000200122707,,1,1
CHEMBL11,CHEMBL829152,1523698,CN(C)CCCN1c2ccccc2CCc2ccccc21,Inhibitory concentration against potassium channel HERG,B,,,,,IC50,3388.44,nM,=,,5.47,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139598,Bioorg Med Chem Lett,2005,A discriminant model constructed by the support vector machine method for HERG potassium channel inhibitors.,10.1016/j.bmcl.2005.03.080,15911273.0,1,Scientific Literature,,,3388.44,5.47,nm,=,ic50_ki,3388.44,3.3884400000000003e-06,5.470000200122707,=,uncensored_or_approx,5.470000200122707,=,False,,,,,,,,,,,,,,5.470000200122707,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,12,3388.44,3388.44,3.3884400000000003e-06,5.470000200122707,5.470000200122707,5.47,,,,,,,5.470000200122707,,1,1
CHEMBL11,CHEMBL832278,1429840,CN(C)CCCN1c2ccccc2CCc2ccccc21,Inhibition of partially open human voltage-gated potassium channel subunit Kv11.1 (ERG K+ channel),F,Homo sapiens,,,,IC50,3388.44,nM,=,,5.47,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1142050,Bioorg Med Chem Lett,2005,A two-state homology model of the hERG K+ channel: application to ligand binding.,10.1016/j.bmcl.2005.01.008,15745831.0,1,Scientific Literature,,,3388.44,5.47,nm,=,ic50_ki,3388.44,3.3884400000000003e-06,5.470000200122707,=,uncensored_or_approx,5.470000200122707,=,False,,,,,,,,,,,,,,5.470000200122707,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,3388.44,3388.44,3.3884400000000003e-06,5.470000200122707,5.470000200122707,5.47,,,,,,,5.470000200122707,,1,1
CHEMBL110094,CHEMBL5291828,25117080,CN(C)CCC=C1c2ccccc2C(C)(C)c2ccccc21,"Compound was evaluated for inhibition of human KCNH2 in an in vitro assay with cellular components measured by membrane filtration, radioactivity method",F,,,,,AC50,4130.0,nM,=,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",5.38,BAO_0000186,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL5291721,Nat Commun,2023,A preclinical secondary pharmacology resource illuminates target-adverse drug reaction associations of marketed drugs.,10.1038/s41467-023-40064-9,37468498.0,1,Scientific Literature,,,4130.0,5.38,nm,=,other_concentration,4130.0,4.13e-06,5.384049948343599,=,uncensored_or_approx,,,False,,,,,,,,,,,,,,,,,False,True,regex_fallback_no_rdkit,0,3,4130.0,4130.0,4.13e-06,5.384049948343599,,5.38,,,,,,,,,1,1
CHEMBL1106,CHEMBL766814,1059280,NC1=NCC2c3ccccc3Cc3ccccc3N12,Inhibition of human Potassium channel HERG expressed in mammalian cells,B,Homo sapiens,,,,IC50,100000.0,nM,=,,4.0,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1136167,Bioorg Med Chem Lett,2003,Prediction of hERG potassium channel affinity by traditional and hologram qSAR methods.,10.1016/s0960-894x(03)00492-x,12873512.0,1,Scientific Literature,,,100000.0,4.0,nm,=,ic50_ki,100000.0,0.0001,4.0,=,uncensored_or_approx,4.0,=,False,,,,,,,,,,,,,,4.0,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,100000.0,100000.0,0.0001,4.0,4.0,4.0,,,,,,,4.0,,1,1
CHEMBL1106,CHEMBL829152,1523946,NC1=NCC2c3ccccc3Cc3ccccc3N12,Inhibitory concentration against potassium channel HERG,B,,,,,IC50,91201.08,nM,=,,4.04,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139598,Bioorg Med Chem Lett,2005,A discriminant model constructed by the support vector machine method for HERG potassium channel inhibitors.,10.1016/j.bmcl.2005.03.080,15911273.0,1,Scientific Literature,,,91201.08,4.04,nm,=,ic50_ki,91201.08,9.120108e-05,4.040000018741066,=,uncensored_or_approx,4.040000018741066,=,False,,,,,,,,,,,,,,4.040000018741066,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,12,91201.08,91201.08,9.120108e-05,4.040000018741066,4.040000018741066,4.04,,,,,,,4.040000018741066,,1,1
CHEMBL1107,CHEMBL766814,1033547,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,Inhibition of human Potassium channel HERG expressed in mammalian cells,B,Homo sapiens,,,,IC50,199.53,nM,=,,6.7,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1136167,Bioorg Med Chem Lett,2003,Prediction of hERG potassium channel affinity by traditional and hologram qSAR methods.,10.1016/s0960-894x(03)00492-x,12873512.0,1,Scientific Literature,,,199.53,6.7,nm,=,ic50_ki,199.53,1.9953000000000001e-07,6.699991797446187,=,uncensored_or_approx,6.699991797446187,=,False,,,,,,,,,,,,,,6.699991797446187,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,199.53,199.53,1.9953000000000001e-07,6.699991797446187,6.699991797446187,6.7,,,,,,,6.699991797446187,,1,1
CHEMBL1107,CHEMBL827807,1449649,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,Inhibitory concentration against IKr potassium channel,B,,,,,IC50,40.0,nM,=,,7.4,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1137856,Bioorg Med Chem Lett,2004,The pharmacophore hypotheses of I(Kr) potassium channel blockers: novel class III antiarrhythmic agents.,10.1016/j.bmcl.2004.06.070,15324906.0,1,Scientific Literature,,,40.0,7.4,nm,=,ic50_ki,40.0,4e-08,7.3979400086720375,=,uncensored_or_approx,7.3979400086720375,=,False,,,,,,,,,,,,,,7.3979400086720375,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,12,40.0,40.0,4e-08,7.3979400086720375,7.3979400086720375,7.4,,,,,,,7.3979400086720375,,1,1
CHEMBL1107,CHEMBL829152,1523672,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,Inhibitory concentration against potassium channel HERG,B,,,,,IC50,199.53,nM,=,,6.7,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139598,Bioorg Med Chem Lett,2005,A discriminant model constructed by the support vector machine method for HERG potassium channel inhibitors.,10.1016/j.bmcl.2005.03.080,15911273.0,1,Scientific Literature,,,199.53,6.7,nm,=,ic50_ki,199.53,1.9953000000000001e-07,6.699991797446187,=,uncensored_or_approx,6.699991797446187,=,False,,,,,,,,,,,,,,6.699991797446187,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,12,199.53,199.53,1.9953000000000001e-07,6.699991797446187,6.699991797446187,6.7,,,,,,,6.699991797446187,,1,1
CHEMBL1107,CHEMBL832277,1427122,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,Inhibition of human voltage-gated potassium channel subunit Kv11.1 (ERG K+ channel) in open state,F,Homo sapiens,,,,IC50,199.53,nM,=,,6.7,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1142050,Bioorg Med Chem Lett,2005,A two-state homology model of the hERG K+ channel: application to ligand binding.,10.1016/j.bmcl.2005.01.008,15745831.0,1,Scientific Literature,,,199.53,6.7,nm,=,ic50_ki,199.53,1.9953000000000001e-07,6.699991797446187,=,uncensored_or_approx,6.699991797446187,=,False,,,,,,,,,,,,,,6.699991797446187,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,199.53,199.53,1.9953000000000001e-07,6.699991797446187,6.699991797446187,6.7,,,,,,,6.699991797446187,,1,1
CHEMBL1107,CHEMBL877203,306562,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,K+ channel blocking activity in Chinese hamster ovary cells expressing HERG Kv11.1,F,,ovary,,,IC50,196.0,nM,=,,6.71,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1135758,J Med Chem,2002,Toward a pharmacophore for drugs inducing the long QT syndrome: insights from a CoMFA study of HERG K(+) channel blockers.,10.1021/jm0208875,12190308.0,1,Scientific Literature,,,196.0,6.71,nm,=,ic50_ki,196.0,1.96e-07,6.707743928643524,=,uncensored_or_approx,6.707743928643524,=,False,,,,,,,,,,,,,,6.707743928643524,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,12,196.0,196.0,1.96e-07,6.707743928643524,6.707743928643524,6.71,,,,,,,6.707743928643524,,1,1
